	fc	p
	-4.253908496	0.21
	-3.5509223739999998	0.13
	-6.64385619	0.27
	-2.34243012	0.45
	1.8784066869999998	0.18
	0.9631369340000001	0.58
	-0.44043609100000003	0.95
	0.543661897	0.24
	3.048591356	0.38
	2.676306664	0.84
	-1.693832723	0.99
	-0.556610052	0.53
	-2.629003968	0.62
	-0.144911861	0.14
	-3.576082651	0.48
	1.51958006	0.44
	-2.679880479	0.48
	0.36602596600000004	0.38
	-0.497554317	0.49
	0.123704719	0.61
	-1.861431922	0.84
	-2.627301805	0.08
	-3.682845845	0.73
	1.62347951	0.25
	1.277443296	0.46
	0.069687221	0.03
	1.1010238190000001	0.22
	-0.811772168	0.61
	-0.8655553840000001	0.31
	-6.64385619	0.79
	-4.765196673	0.09
	1.1008118059999998	0.06
	-3.621057247	0.56
	-4.286594153999999	0.21
	-2.343562639	0.52
	-4.13441104	0.82
	-2.8099389610000003	0.05
	0.667793041	0.26
	3.302161838	0.9
	1.507921034	0.69
	4.406244206	0.25
	-1.091130189	0.03
	1.7294244930000002	0.51
	1.558444058	0.23
	-4.595957866	0.33
	0.967902437	0.28
	0.443584484	0.6
	0.5671104379999999	0.6
	-1.2965226029999999	0.78
	-3.149496547	0.62
	-2.4819531230000003	0.96
	1.5215065669999999	0.26
	-1.2681356190000002	0.52
	-1.6053154859999998	0.52
	-3.9060701989999997	0.59
	0.452128391	0.06
	1.43573421	0.06
	0.775037506	0.55
	-6.64385619	0.44
	-1.356036185	0.36
	0.9451244520000001	0.29
	-0.41527234700000004	0.58
	-1.1455893879999999	0.31
	-4.818212493	0.32
	-1.917093044	0.79
	-0.63607058	0.81
	-3.673376288	0.88
	3.485640345	0.9
	-3.36308689	0.59
	-6.64385619	0.99
	-3.810916194	0.89
	-0.824692355	0.7
	-3.118903102	0.52
	-2.694210964	0.92
	-6.64385619	0.65
	-4.335345501	0.65
	-6.64385619	0.4
	-3.74740876	0.43
	-6.64385619	0.35
	2.390359271	0.19
	-0.333599142	0.93
	-4.513536237	0.73
	-2.010768913	0.57
	0.39556288	0.66
	-4.383889534	0.55
	-0.8666936279999999	0.44
	-0.872655858	0.22
	-2.780102977	0.68
	2.2332632119999998	0.09
	0.713478672	0.79
	-2.547955826	0.09
	-3.2253750780000003	0.82
	-0.6187664	0.43
	2.15091607	0.78
	-0.37132243	0.1
	-3.799524843	0.1
	-1.890523639	0.17
	-0.733347333	0.63
	4.824219473	0.87
	1.544471493	0.92
	-2.104261009	0.4
	1.220368006	0.26
	-2.8574809510000003	0.14
	0.448744107	0.95
	-5.625659678	0.84
	1.929479786	0.5
	-4.731788808999999	0.35
	-3.358088786	0.05
	-6.64385619	0.16
	-1.087541882	0.12
	2.582652495	0.82
	-1.3426674440000002	0.93
	-3.677173764	0.81
	-3.348028322	0.53
	-2.9552917610000002	0.2
	-0.21686087199999998	0.88
	-0.5868373060000001	0.26
	-0.63775397	0.62
	-3.69829673	0.87
	1.7622225440000001	0.15
	-2.341013085	0.4
	-1.3212300909999999	0.41
	0.763730558	0.49
	2.052948694	1.0
	1.508158981	0.52
	-1.0300748370000001	0.43
	1.1442367740000001	0.26
	-2.91926269	0.25
	0.7988151109999999	0.91
	-1.7719429119999999	0.52
	-6.64385619	0.74
	-1.8263479059999999	0.51
	-3.146135249	0.23
	-3.910670837	0.26
	0.7729120429999999	0.87
	0.575395455	0.98
	0.201764086	0.62
	3.2631479430000003	0.34
	0.399583523	0.99
	-6.64385619	0.95
	-6.64385619	0.91
	-4.268166409	0.16
	-3.748075726	0.35
	-6.64385619	0.9
	-2.7951096	0.72
	-3.540272658	0.51
	1.7610067280000001	0.43
	0.538448189	0.19
	-3.0933910989999998	0.49
	1.9916786780000002	0.08
	0.515627721	0.55
	-1.4073896080000001	0.39
	0.9861918040000001	0.45
	2.851722978	0.87
	0.543270722	0.41
	-2.4745555130000003	0.73
	1.776479065	0.24
	0.657282016	0.92
	1.414985797	0.38
	-0.8143993190000001	0.8
	-2.8202161310000005	0.37
	-6.64385619	0.32
	-6.64385619	0.96
	-6.64385619	0.08
	-2.2259443230000002	0.82
	-6.64385619	0.64
	-0.558468338	0.68
	0.604606021	0.68
	0.832901388	0.8
	-1.095602515	0.14
	-2.947962083	0.5
	-0.792268038	0.21
	-3.6856710969999997	0.9
	0.7803579970000001	0.5
	2.407832678	0.95
	0.975309669	0.54
	-1.125511601	0.84
	-1.155886245	0.28
	-1.4322215230000002	0.97
	1.509164383	0.1
	-2.68610532	0.95
	1.3113699620000001	0.98
	-0.56116299	0.53
	-0.6124911160000001	0.65
	-4.895192019	0.0
	3.404068165	0.22
	0.524850729	0.91
	-2.7861271519999997	0.61
	-3.769076954	0.14
	-6.64385619	0.16
	-2.0952728609999998	0.5
	-0.391920415	0.44
	0.7980126359999999	0.37
	-6.64385619	0.43
	1.804840592	0.95
	1.161618269	0.17
	2.212215496	0.28
	-0.944596045	1.0
	2.2110040840000003	0.97
	0.46594316399999997	0.03
	-1.474078072	0.73
	-0.23791861600000003	0.99
	-2.9545419969999998	0.25
	-3.093830482	0.21
	-1.381338256	0.33
	-1.610231921	0.36
	-3.858941635	0.6
	-0.474315924	0.47
	0.608949595	0.98
	1.71207093	0.06
	-1.868615006	0.82
	1.756409444	0.21
	1.75824963	0.94
	-1.683258205	0.37
	-1.262766944	0.33
	0.030235802000000003	0.34
	-4.344357673999999	0.54
	0.772284425	0.16
	-0.297829772	0.13
	-1.294243723	0.14
	-2.460020036	0.75
	1.350090924	0.91
	-6.64385619	0.05
	-3.1834202539999996	0.32
	-2.909302248	0.44
	-0.44806507700000003	0.41
	-4.437538064	0.7
	-1.508642473	0.0
	-0.887884427	0.03
	-0.9772314409999999	0.45
	2.149202954	0.25
	-6.64385619	0.76
	-0.159735693	0.47
	-0.6566780329999999	0.26
	1.6921337980000002	0.56
	-0.971422687	0.54
	1.3776337930000002	0.37
	-6.64385619	0.28
	3.4631597189999996	0.4
	1.343509831	0.67
	-6.64385619	0.1
	-1.1598699190000001	0.61
	-3.100402247	0.92
	-3.475339932	0.82
	-0.43087808200000005	0.51
	-3.1291870999999998	0.71
	-6.64385619	0.7
	-0.41485831	0.68
	0.116977333	0.65
	-6.64385619	0.33
	2.215823797	0.95
	-0.474315924	0.02
	-4.923226535	0.6
	-3.97684912	0.26
	0.9919681379999999	0.51
	3.133052171	0.51
	-2.196496432	0.53
	-4.32822626	0.76
	-3.9948416239999998	0.12
	2.670349358	0.96
	2.11462859	0.72
	-3.325072785	0.68
	-3.098069689	0.52
	-0.232249762	0.6
	1.867429946	0.32
	2.762668998	0.41
	-4.065507674	0.25
	4.198537067	0.94
	2.511734493	0.22
	-2.0781472130000003	1.0
	1.428408792	0.98
	-5.079525398	0.87
	2.271383202	0.43
	-1.5642021730000002	0.53
	1.699592531	0.24
	1.410272261	0.93
	2.437832352	0.1
	-4.232754518	0.99
	-5.98951602	0.18
	-3.128048736	0.07
	-4.281554545	0.24
	2.270734413	0.05
	-0.464719134	0.87
	2.62164654	0.58
	-4.5933965489999995	0.79
	-0.49626026799999995	0.24
	-3.196672638	0.03
	-2.77829008	0.46
	-6.64385619	0.0
	-6.64385619	0.7
	-4.821481979	0.35
	2.6005998740000003	0.94
	-2.129100829	0.01
	-0.005540845	0.64
	3.193268882	0.63
	-5.297737784	0.04
	-2.323887465	0.76
	-2.587219137	0.98
	-2.270559687	0.84
	-6.64385619	0.77
	-0.5821958389999999	0.06
	-6.64385619	0.43
	-3.4963759239999996	0.28
	1.251074816	0.52
	1.197170954	0.34
	1.322631069	0.95
	-6.64385619	0.78
	-6.64385619	0.91
	3.1736439410000004	0.93
	-0.806502955	0.55
	2.59205316	0.54
	-4.541459312	0.21
	-3.9371184439999998	0.11
	2.8098507410000004	0.34
	-1.808774044	0.68
	-0.242182989	0.2
	-6.64385619	0.14
	1.3178062320000001	0.44
	-0.23081860199999998	0.71
	1.5938778980000001	0.21
	0.146909654	0.21
	0.868103228	0.96
	-0.669108583	0.66
	-1.4813807380000001	0.23
	-1.680519047	1.0
	-6.64385619	0.96
	-6.64385619	0.77
	-4.467517003	0.32
	-0.279723154	0.96
	0.7022445709999999	0.51
	-0.315733478	0.23
	2.133207828	0.35
	1.4923216730000002	0.73
	-0.91764697	0.94
	-6.64385619	0.42
	-2.930688608	0.11
	-6.64385619	0.99
	3.447965738	1.0
	-1.91185998	0.67
	-2.509384434	0.18
	-6.64385619	0.32
	-2.059840191	0.45
	-1.1575949429999999	0.48
	1.750063786	0.27
	-3.1739483610000003	0.81
	-3.9192438380000003	0.61
	-6.64385619	0.84
	2.417884392	0.32
	-6.64385619	0.19
	7.394876675	0.24
	-0.328966474	0.21
	-2.011026061	0.39
	-0.09308202900000001	0.35
	2.4526867230000002	0.78
	1.6424581409999999	0.53
	-1.651317462	0.04
	-0.96246307	0.65
	-1.045593051	0.07
	0.30976681100000003	0.33
	-3.514369433	0.42
	-2.231643937	0.15
	2.6230757330000003	0.76
	2.006647906	0.48
	-3.7619893939999995	0.58
	1.781590561	0.43
	0.907652252	0.2
	-0.209431006	0.26
	-6.64385619	0.86
	0.324639443	0.89
	-4.349724473	0.16
	-5.847378933	0.1
	-1.6465479969999999	1.0
	-0.801213737	0.82
	2.2846787269999997	0.7
	-6.64385619	0.51
	-2.2999667390000003	0.84
	-3.630730527	0.68
	-4.666097931	0.59
	-4.045431862	0.56
	1.7717133619999998	0.57
	1.139848824	0.03
	1.3485447080000001	0.69
	6.66417257	0.46
	1.3659112480000002	0.2
	1.1314152929999999	0.14
	2.361709311	0.26
	-1.885656142	0.05
	1.133750764	0.58
	0.268705498	0.73
	1.909579009	0.06
	-0.9635861920000001	0.49
	-0.28362553	0.71
	-2.7927205560000004	0.52
	-0.574648307	0.52
	-2.05191634	0.1
	-6.64385619	0.56
	-2.22080952	0.47
	1.286204249	0.49
	-2.643100914	0.23
	0.252643073	0.05
	-0.7451201159999999	0.55
	-1.4579438969999998	0.73
	-6.64385619	0.05
	2.091429846	0.57
	-1.026950217	0.04
	-2.225463787	0.34
	0.323581946	0.18
	0.839056648	0.87
	2.1035376059999997	0.34
	2.3327957919999998	0.9
	0.8567908609999999	0.02
	0.993569997	0.81
	2.579465676	0.97
	-0.20992075	0.38
	0.628485238	0.92
	-6.64385619	0.17
	-2.4781320680000003	0.79
	-1.087541882	0.83
	-0.289756042	0.14
	-2.679583295	0.26
	-2.467179586	0.27
	-1.597288108	0.23
	-3.18151507	0.99
	-2.4292955259999998	0.21
	-1.303565366	0.48
	-4.803222847	0.79
	0.096124818	0.47
	-1.694079871	0.05
	-6.64385619	0.08
	-0.8218782729999999	0.75
	-0.46320858299999995	0.39
	-3.2897801889999996	0.27
	-1.632138061	0.32
	2.920811154	0.47
	-3.96981811	0.62
	-1.8105735369999998	0.37
	-0.75698976	0.25
	-3.112767443	0.39
	3.298499909	0.32
	-3.301661752	0.84
	-2.497125125	0.27
	-6.64385619	0.56
	2.666344526	0.4
	1.162100312	0.38
	-2.027857146	0.42
	2.355753313	0.23
	-5.390016436	0.94
	-6.64385619	0.05
	-1.8826519469999998	0.63
	1.8169119759999999	0.66
	0.8946220509999999	0.34
	-6.64385619	0.47
	0.9449985959999999	0.33
	-1.981987384	0.74
	1.876003615	0.43
	5.619455987	0.28
	-6.64385619	0.07
	-6.64385619	0.28
	-5.763821918	0.28
	-5.761890437000001	0.16
	-6.64385619	0.18
	-1.251287152	0.36
	-6.64385619	0.05
	-6.64385619	0.83
	-3.661425257	0.55
	-6.64385619	0.48
	-0.955902757	0.64
	-4.407258894	0.31
	-1.931218157	0.55
	-0.68379705	0.09
	-5.579101117	0.65
	-6.64385619	0.42
	-6.64385619	0.93
	-2.82459495	0.04
	-6.64385619	0.84
	-4.62968654	0.57
	-1.906498939	0.71
	-0.975324396	0.27
	-4.753791983	0.37
	-3.773125139	0.15
	-6.64385619	0.89
	-3.5627855669999997	0.7
	-2.138351299	0.37
	1.8291532719999999	0.83
	1.3373982759999998	0.2
	1.331173161	0.38
	4.90922652	0.95
	-0.359462901	0.98
	-0.0041394840000000006	0.71
	-1.203277691	0.03
	-0.928211789	0.84
	-3.255967105	0.9
	1.2248263990000001	0.72
	-0.7348919140000001	0.62
	-4.379577597	0.61
	-1.380636222	0.77
	-1.4187110459999999	0.23
	-6.64385619	0.64
	2.558888164	0.6
	2.189705051	0.95
	-4.593182768999999	0.71
	1.8104861769999998	0.27
	-0.434709096	0.07
	3.7665836919999998	0.23
	1.4578636319999998	0.7
	0.274789469	0.77
	0.19958924100000003	0.99
	-4.662683106999999	0.32
	0.228314844	0.54
	-0.181419948	0.48
	1.6084654459999999	0.85
	-5.1859835180000005	0.93
	-4.448308923	0.31
	-5.9373047439999995	0.68
	-6.64385619	0.28
	-3.588177129	0.78
	-2.431375494	0.72
	0.7856298190000001	0.37
	0.983606675	0.19
	-3.316347912	0.43
	-1.9643202169999998	0.06
	4.100323457	0.01
	0.022277406	0.23
	-1.396702411	0.4
	-2.202025898	0.94
	-6.64385619	0.79
	0.43750782200000005	0.22
	0.6950122440000001	0.8
	-0.42751735	0.06
	5.820347378999999	0.54
	0.878367028	0.53
	-0.402419287	0.33
	2.43594128	0.75
	1.086239509	0.96
	-2.4353370869999997	0.86
	-6.64385619	0.82
	-1.011853141	0.59
	-1.049291682	0.84
	-0.662011033	0.2
	-2.231643937	0.67
	2.343453442	0.09
	2.727973618	0.82
	-2.175752679	0.5
	-0.700509939	0.09
	2.008892892	0.64
	-6.64385619	0.32
	-1.845035931	0.63
	1.9099656130000002	0.95
	2.9230414889999996	0.16
	-6.64385619	0.76
	2.383911977	0.2
	4.0642941630000005	0.04
	-1.9747881719999998	0.42
	0.458692979	0.85
	-3.6183137960000002	1.0
	0.801407097	0.28
	-0.362086775	0.17
	-4.706545695	0.88
	-0.8247174	0.13
	-5.491468449	0.94
	1.714056314	0.56
	7.13764109	0.38
	-0.023902841	0.95
	1.262705392	0.37
	1.625719546	0.91
	-0.960636057	0.48
	-1.725427995	0.73
	-0.530557443	0.41
	-1.9727814730000002	0.0
	-6.64385619	0.07
	-3.9773880239999997	0.66
	0.417936181	0.42
	-1.083787607	0.8
	0.602496823	0.12
	2.239877291	0.6
	2.4136660869999997	0.0
	0.7564251959999999	0.62
	0.856065152	0.19
	-0.665997472	0.16
	-0.358052273	0.41
	0.36202347100000004	0.23
	4.568401232	0.91
	2.00169266	0.97
	2.707945727	0.33
	-2.393244026	0.69
	2.7588990730000003	0.51
	-6.64385619	0.8
	-2.627869446	0.35
	-1.899092269	0.97
	-2.029654323	0.05
	5.387024632	0.22
	-2.090212964	0.2
	-3.226425031	0.67
	-6.64385619	0.61
	-1.930654074	0.01
	-0.695755198	0.75
	-0.623138502	0.86
	0.17007462399999998	0.87
	-0.640271362	0.3
	0.972726709	0.33
	-2.36286916	0.83
	-4.279824456	0.68
	1.553188276	0.19
	-0.050635709	0.14
	-2.767967348	0.61
	-2.508388038	0.56
	-1.6536959130000002	0.19
	-2.380806338	0.1
	-0.8653250459999999	0.89
	-1.395377198	0.97
	0.160133274	0.99
	-4.414921214	0.41
	-6.64385619	0.68
	-0.7253161	0.01
	-3.320427545	0.84
	-3.759352715	0.77
	-0.49616734799999995	0.96
	-0.42751735	0.77
	-1.0348108	0.24
	-0.820945597	0.33
	-3.16616403	0.86
	-5.251095551000001	0.69
	-2.584579998	0.02
	0.517579126	0.5
	-0.5816791689999999	0.33
	-4.074542416	0.41
	-6.64385619	0.39
	-3.445811215	0.34
	2.570633034	0.05
	4.032826814	0.01
	2.9806894269999997	0.08
	-6.64385619	0.5
	-0.8631462240000001	0.36
	0.826040007	0.68
	1.1546734920000001	0.08
	-6.64385619	0.05
	-1.602850575	0.46
	0.926905283	0.89
	-2.216964179	0.81
	-3.5243808430000003	0.7
	0.35467659799999995	0.31
	1.229893869	0.59
	4.435645868	0.28
	-3.9305680360000004	0.95
	2.235985901	0.81
	6.627939477000001	0.59
	-3.771331418	0.84
	4.126910391	0.5
	0.09807709699999999	0.56
	-1.4056799919999998	0.6
	-2.371606407	0.02
	2.7963310860000004	0.13
	-2.270222966	0.68
	7.573170394	0.79
	-3.16616403	0.91
	-6.64385619	0.86
	2.7910041619999997	0.29
	1.30890619	0.29
	-1.4884981640000001	0.86
	-6.64385619	0.18
	-3.990239341	0.84
	0.39890832600000004	0.6
	-2.431375494	0.27
	-0.71585198	0.76
	-2.238492319	0.73
	-4.015650943	0.66
	-3.695969437	0.18
	-3.40141749	0.17
	1.279877526	0.76
	1.212392128	0.04
	-4.479887748	0.75
	-2.469172031	0.84
	-1.709559834	0.32
	-6.64385619	0.77
	-6.64385619	0.24
	2.101890267	0.83
	1.004727483	0.47
	-1.876623276	0.34
	-3.188034598	0.21
	-2.3516034759999997	0.45
	-1.1131721559999999	0.53
	-5.373443697999999	0.79
	-6.64385619	0.45
	-6.64385619	0.85
	-0.793622708	0.33
	-6.64385619	0.18
	0.221342152	0.52
	2.7360551369999997	0.54
	1.614328688	0.53
	-6.64385619	0.73
	1.51072831	0.19
	-0.733347333	0.94
	-1.990932065	0.67
	-0.558417161	0.32
	2.9111809980000003	0.74
	-4.4145742839999995	0.34
	-6.64385619	0.4
	0.7139064759999999	0.8
	-5.363475391000001	0.12
	-1.909348511	0.54
	-3.607524888	0.06
	-2.783118674	1.0
	-0.750135343	0.28
	1.110351171	0.86
	0.626931126	0.27
	-3.023713742	0.64
	-1.418873965	0.4
	5.415947476	0.04
	1.251599615	0.83
	-1.392800548	0.5
	-0.264885433	0.95
	-1.537572741	0.64
	-1.89462852	0.44
	-0.383919378	0.14
	2.328691643	0.53
	-6.64385619	0.52
	3.589070472	0.81
	-0.91735683	0.25
	-2.6877306	0.82
	-0.006007656	0.3
	1.282947262	0.52
	0.286460915	0.46
	-2.45885528	0.25
	-6.64385619	0.63
	1.355132538	0.87
	0.9140867109999999	1.0
	5.086676791	0.97
	-1.944940414	0.41
	0.386239279	0.25
	1.294642578	0.86
	0.50648339	0.08
	0.9592269529999999	0.57
	-1.428657905	0.96
	-3.729343309	0.17
	-1.202484509	0.1
	1.431022686	0.67
	-3.14163892	0.6
	1.944798515	0.38
	-6.64385619	0.61
	-5.116983333	0.68
	6.486461102000001	0.1
	-1.080494234	0.44
	-3.045589229	0.21
	1.0200689059999999	0.48
	-2.192532543	0.86
	0.91638822	0.78
	4.715768488999999	0.74
	1.2558547820000001	0.92
	-4.34023763	0.17
	-2.509989013	0.38
	0.36390366399999996	0.0
	-3.052072064	0.22
	2.72197256	0.97
	-4.922652715	0.5
	-1.4626401269999998	0.8
	-0.229813255	0.05
	1.157644113	0.64
	-5.024224288	0.61
	1.470918095	0.22
	-2.356516349	0.33
	-0.159960055	0.92
	1.343160591	0.67
	1.240585036	0.0
	-1.321609086	0.75
	4.545097658	0.74
	2.886438108	0.03
	-1.1913317509999999	0.9
	0.780899343	0.77
	2.65574656	0.58
	-2.140052019	0.05
	0.58836438	0.58
	-4.117867969	0.9
	3.3170018389999996	0.82
	-2.5572854169999997	0.92
	-1.906892812	0.51
	-2.097741294	0.25
	-1.4621163480000001	0.96
	2.4046335830000003	0.48
	-0.010085698	0.09
	1.285992504	0.56
	-3.580738818	0.81
	-1.1407577709999999	0.66
	-6.64385619	0.64
	0.091990105	0.68
	5.919904526	0.48
	0.107930166	0.35
	-3.2957358660000002	0.72
	-6.64385619	0.28
	-4.091813959	0.73
	-1.271441123	0.13
	2.496750852	0.42
	4.3452201630000005	0.6
	-5.130800617	0.21
	0.350809379	0.25
	-6.64385619	0.16
	2.341377238	0.41
	-6.64385619	0.44
	0.607336026	0.31
	-6.64385619	0.52
	-1.3308619179999999	0.49
	-5.657369082000001	0.13
	2.036953885	0.75
	-3.4678144989999997	0.01
	3.992047224	0.05
	3.0370573839999997	0.37
	-0.927763855	0.58
	4.80066853	0.91
	1.5541633730000002	0.18
	1.8456622999999999	0.11
	-1.4950689069999998	0.81
	-3.0617322610000004	0.12
	3.526186741	0.8
	1.279489281	0.81
	-5.084669926	0.05
	1.898610044	0.14
	0.939694556	0.62
	-2.031628415	0.19
	-2.31089413	0.66
	-1.876623276	0.53
	0.319171622	0.19
	8.045409857000001	0.49
	-0.153170628	0.38
	2.818845547	0.87
	-0.036024492000000005	0.22
	-0.777895635	0.81
	-1.187994975	0.73
	2.163228714	0.49
	0.5671104379999999	0.48
	-4.821264425	0.74
	2.413862805	0.37
	3.1023906219999997	0.68
	1.3963800869999998	0.58
	-4.057723703	0.65
	-1.0971526790000001	0.97
	-5.104384701	0.62
	-1.531184563	0.7
	-1.0703691020000001	0.4
	2.589364036	0.98
	-6.64385619	0.54
	-5.133100967	0.84
	-3.234791615	0.7
	0.645925989	0.36
	1.96729389	0.62
	0.188593239	0.81
	-1.072157537	0.3
	0.510020731	0.19
	-1.0658142879999999	0.15
	-1.3878725580000002	0.36
	2.8505145080000003	0.47
	1.918712556	0.81
	1.547282246	0.31
	-2.206747015	0.04
	2.043605564	0.48
	-6.64385619	0.37
	-2.673684673	0.16
	-6.64385619	0.17
	1.458985758	0.65
	2.8862560160000004	0.67
	-4.023756615	0.16
	-6.64385619	0.37
	4.4371878460000005	0.49
	-1.9391865330000002	0.52
	0.24065356899999998	0.92
	-3.57763683	0.38
	-3.36458218	0.91
	-1.908860443	0.35
	0.360629146	0.48
	1.7746935640000001	0.67
	3.633935058	0.95
	-6.64385619	1.0
	-0.35873635	0.71
	-6.64385619	0.78
	2.439263529	0.01
	-3.348785851	0.45
	1.675301172	0.44
	-2.462733723	0.75
	-3.0744946939999998	0.59
	-3.337562536	0.47
	-3.99448832	0.26
	-2.243917653	0.68
	1.096109038	0.68
	-4.592826355	0.58
	2.073274816	0.07
	2.9327720719999997	0.94
	0.6886540790000001	0.01
	-3.095732645	0.3
	-6.64385619	0.81
	-4.291344527	0.37
	-6.64385619	0.68
	-2.208887389	0.78
	1.134649888	0.1
	-2.53429104	0.61
	-4.390231717	0.53
	-2.922634204	0.88
	-0.576973406	0.05
	1.277622582	0.63
	-3.073303875	0.05
	-1.782785297	0.04
	2.585854821	0.92
	0.137985746	0.9
	-3.8736950080000003	0.39
	-1.6470991780000002	0.19
	-2.111684134	0.0
	-2.375984491	0.65
	0.435918154	0.88
	3.596430588	0.99
	-3.5674964389999997	0.05
	-3.474247632	0.0
	-6.64385619	0.39
	-4.935994293	0.19
	-0.356536345	0.13
	0.75774899	0.52
	-0.84907777	0.28
	-2.638888188	0.35
	-3.02096799	0.37
	-2.506143321	0.22
	-2.801411682	0.4
	-0.990822387	0.73
	-3.1595246489999997	0.17
	-0.713737725	0.4
	1.398631426	0.21
	-0.10750199699999999	0.01
	2.286536437	0.61
	0.510020731	0.98
	0.12005560800000001	0.47
	1.871534029	0.31
	3.4624831069999997	0.82
	0.087364068	0.56
	2.722659779	0.18
	-0.642356432	0.08
	-4.891350029	0.56
	1.324188504	0.73
	2.3515359680000003	0.11
	3.140669402	0.6
	2.9214287239999996	0.36
	0.317704553	0.96
	-4.927421539	0.66
	-3.8577365039999996	0.61
	-2.360014231	0.86
	-0.634292156	0.81
	-0.642356432	0.29
	-0.9252415340000001	0.04
	-1.026950217	0.39
	4.781644731	0.86
	0.5671104379999999	0.89
	-0.8709767890000001	0.07
	-0.591581854	0.92
	-0.8565279690000001	0.24
	-5.711724899	0.72
	-1.59955705	0.16
	-0.053401752000000004	0.36
	-2.981158783	0.72
	-2.136577385	0.1
	-1.9783926369999998	0.72
	1.418480115	0.99
	-0.26690749	0.47
	-1.560756959	0.57
	-3.243100001	0.21
	-6.64385619	0.17
	-5.168080735	0.45
	-6.64385619	0.75
	5.126127233	0.45
	-0.566089762	0.99
	-5.371066394	0.07
	-2.03362516	0.49
	0.042257971	0.39
	0.09933355599999999	0.12
	0.854313513	0.01
	-0.7028812520000001	0.29
	-4.09830625	0.02
	4.356628795	0.31
	-0.159395877	0.84
	0.525776327	0.38
	0.881397347	0.97
	-4.73795258	0.05
	1.639422075	0.37
	-3.3976404789999997	0.64
	1.309629255	0.6
	2.7972880860000005	0.16
	2.0357713669999997	0.18
	-2.372529334	0.84
	0.5896686210000001	0.35
	-5.596118149	0.59
	-3.1646917689999996	0.01
	-0.0032044720000000003	0.21
	-1.821110323	0.9
	2.683519499	0.29
	-3.94344315	0.6
	-1.12999863	0.48
	1.978468721	0.13
	1.6198765480000001	0.33
	0.27894151899999997	0.08
	-1.300376497	0.29
	-3.348975157	1.0
	-6.64385619	0.62
	-1.045181481	0.58
	1.106871288	0.89
	-0.678070475	0.5
	-4.063195191	0.1
	2.158992788	0.54
	-2.480426059	0.81
	-1.475945021	0.4
	-2.1626606369999997	0.99
	-1.664555581	0.67
	-4.888022756	0.09
	-2.928009621	0.53
	-2.8410002339999996	0.1
	-4.574771301	0.75
	-6.64385619	0.3
	-4.776997563	0.21
	-2.796600448	0.46
	-4.746100771	0.91
	1.198200333	0.12
	-1.787636038	0.08
	-2.9571641810000004	0.33
	-2.599245984	0.96
	-2.914527113	0.28
	-3.312030945	0.5
	-1.478950856	0.78
	-0.747187394	0.5
	0.701398905	0.7
	-1.9525153469999998	0.53
	-4.286329562	0.77
	-6.64385619	0.72
	-3.1537408030000003	0.36
	-5.520897222	0.51
	-0.18752555699999998	0.38
	-0.48985088	0.89
	0.98741716	0.56
	-6.64385619	0.1
	-6.64385619	0.04
	-3.7580319980000003	0.05
	-6.64385619	0.27
	-5.005085274	0.14
	0.08015173	0.89
	-6.64385619	0.24
	-4.247733861	0.1
	-4.063691161	0.47
	-0.42144769200000004	0.88
	-5.178100134	0.04
	3.888462798	0.41
	-0.957284971	0.33
	-1.344159313	0.76
	-0.172521073	0.66
	-0.549003098	0.03
	1.063828564	0.15
	-1.884154886	1.0
	-0.707021386	0.08
	-6.64385619	0.07
	0.9992946859999999	0.34
	0.506294979	0.17
	1.7253692369999998	0.62
	-4.246907633999999	0.97
	-5.270537271	0.86
	0.9088687040000001	0.27
	-0.33573216100000003	0.35
	-0.94533126	0.2
	0.718571271	0.53
	-1.1541754290000001	0.65
	2.003488225	0.23
	-3.5088153560000004	0.31
	-4.9213121410000005	0.17
	-0.169453685	0.56
	2.548259244	0.61
	-0.943799123	0.37
	-6.64385619	0.26
	-4.450314593	0.65
	-2.565256921	0.01
	1.216476231	0.15
	-2.412622956	0.34
	-0.98177987	0.29
	2.686497068	0.87
	2.222379979	0.93
	-0.257581893	0.84
	-0.79366002	1.0
	0.5698869679999999	0.01
	-1.347907538	0.82
	-3.8921480789999996	0.93
	-1.685670513	0.42
	4.253776088	0.3
	-2.65092756	0.62
	-3.188034598	0.41
	-0.7248404070000001	0.73
	-2.248490864	0.25
	2.05839929	0.68
	-0.760891498	0.15
	-2.607706044	0.38
	-2.844046971	0.73
	-1.9895446069999998	0.7
	-3.3908109189999998	0.03
	-0.953575706	0.52
	-2.526943275	0.26
	1.318765451	0.41
	1.8792901819999999	0.45
	-1.320092478	0.46
	-4.239440167	0.45
	-2.423415767	0.43
	-0.959651283	0.69
	-2.242083896	0.83
	-2.737106602	0.41
	-1.090233985	0.61
	-2.477175034	0.66
	0.9392211690000001	0.99
	2.243986869	0.1
	2.139093707	0.64
	1.8774328740000001	0.8
	1.410772964	0.41
	0.854845473	0.31
	-1.369275795	0.83
	-6.64385619	0.35
	-4.486332238999999	0.95
	-1.357460848	0.08
	-1.0792254609999998	0.17
	-6.64385619	0.86
	-1.909450169	0.1
	-6.64385619	0.16
	-2.70775847	0.27
	2.929600191	0.49
	0.202044422	0.14
	-0.89595239	0.45
	0.35958224899999996	0.41
	1.939152174	0.53
	3.605525785	0.28
	-3.5899941889999996	0.08
	-2.453015705	0.93
	-1.4708198559999999	0.02
	2.232189691	0.75
	-4.892411775	0.87
	2.02704631	0.05
	1.209030536	0.83
	-1.65796663	0.77
